x,y,r,v
-76.21939892982937,-11.027988483365581,0.01668656506037333,0.0
-77.22192382483662,-10.981352693247109,0.010764714627841038,0.0
-78.22492144925398,-10.937731905993665,0.00600038905503298,0.0
-79.22775704819331,-10.89099093266203,0.0023963885674530444,0.0
-80.2299445758565,-10.83874859919201,-0.00012524517386785993,0.0
-81.23220342839062,-10.79107181642763,-0.001700959327940271,0.0
-82.23503600970419,-10.758398929040272,-0.0025015234179735215,0.0
-83.23810295431694,-10.733353817381516,-0.002711083891233563,0.0
-84.2407752051236,-10.704952972919855,-0.0025127039004188907,0.0
-85.24291093707605,-10.664370661153674,-0.0020795867760030214,0.0
-86.24463311072824,-10.62349572777641,-0.0015684151764628878,0.0
-87.2457851571236,-10.579176587832917,-0.0011117636034298538,0.0
-88.24655337808838,-10.531709371252761,-0.0008088653219400183,0.0
-89.24749778734424,-10.490564459312573,-0.0007161266728421742,0.0
-90.24914837102806,-10.465513724551444,-0.0008404538949416566,0.0
-91.25147900271149,-10.454917075508028,-0.0011394124368813941,0.0
-92.2540289226435,-10.450051103377813,-0.0015309022567230142,0.0
-93.25614960188179,-10.430155031821096,-0.0019109050567463486,0.0
-94.25759740990891,-10.392040428739074,-0.00217351001366646,0.0
-95.25866025438573,-10.342510149136418,-0.0022265729701603093,0.0
-96.25969327164127,-10.29661851522253,-0.0019999595314035366,0.0
-97.26085557295238,-10.250529617933527,-0.0014483275103935552,0.0
-98.26270996705976,-10.212430234537846,-0.000553138683648224,0.0
-99.26531718654742,-10.183706121012673,0.0006717648268457903,0.0
-100.26844404562782,-10.160567360743423,0.0021690026228803386,0.0
-101.27104042325752,-10.126271783915866,0.0038225622918194066,0.0
-102.27252164397676,-10.069854644059017,0.005444658205667348,0.0
-103.27327526801375,-9.992736642505024,0.006772832183022871,0.0
-104.27374358099102,-9.906664420958274,0.007483733012394091,0.0
-105.27430549635947,-9.827064072951671,0.007224396374171553,0.0
-106.27519505728601,-9.763213906103514,0.005655714229258493,0.0
-107.27673794981918,-9.721424505402725,0.0024991776585153716,0.0
-108.27933605029271,-9.705667913158205,-0.0024223389381462165,0.0
-109.28261213328088,-9.705453784537205,-0.009156993106134324,0.0
-110.28811630655767,-9.719996571208144,-0.017613728509643715,0.0
-111.2934559464797,-9.725888350892701,-0.027569975553790333,0.0
-112.29621779009442,-9.701773052864711,-0.03869443893412561,0.0
-113.30018657602115,-9.642824877832235,-0.050579618068477945,0.0
-114.29601970263191,-9.521255384517124,-0.06277797275140505,0.0
-115.27596322686927,-9.32613725544551,-0.07483654536310021,0.0
-116.24218929848467,-9.059593367297714,-0.08632707715173646,0.0
-117.19086565945713,-8.716644402977611,-0.09687171140165447,0.0
-118.0895480258621,-8.2766896249602,-0.10616625959997297,0.0
-118.93826500071526,-7.7405093455128995,-0.11400191644708772,0.0
-119.70296302024084,-7.1097918513297405,-0.12028317462208449,0.0
-120.353958169035,-6.376839493834355,-0.12503651627751994,0.0
-120.88044117976366,-5.552573492309077,-0.12840308254813557,0.0
-121.31336621497884,-4.660685810541446,-0.1306115410791451,0.0
-121.63885629778667,-3.706364135358677,-0.13193475054431897,0.0
-121.84116629896614,-2.7170653105202036,-0.13264022238566944,0.0
-121.93860563007995,-1.7178631905706512,-0.13294553452012806,0.0
-121.9333782296295,-0.7222590587691369,-0.1329872699134546,0.0
-121.7991670063995,0.258318474049649,-0.13280807481198595,0.0
-121.55690573363344,1.209086793981386,-0.13236127094893005,0.0
-121.1748254306496,2.1141220711036897,-0.13152737778200466,0.0
-120.66040765708213,2.96634531835427,-0.13013515329968378,0.0
-120.04976872006606,3.7802442114079327,-0.1279841393546817,0.0
-119.37485824522598,4.557697649895835,-0.12487426542743776,0.0
-118.6231152617868,5.23512886603314,-0.12065172410265668,0.0
-117.79386263714154,5.771647029990837,-0.11527146767240491,0.0
-116.91291557356388,6.152567101867596,-0.10886076461051407,0.0
-115.9901286813258,6.373208188904352,-0.10175854367970856,0.0
-115.02781804497054,6.437771142344389,-0.09450793823451026,0.0
-114.04444459005556,6.376105690076609,-0.0877913468355951,0.0
-113.0417485344987,6.21394724637012,-0.08231323711061818,0.0
-112.03721527066995,6.006737160374569,-0.07865179081760724,0.0
-111.04191757340976,5.8208212952814895,-0.07711275961423256,0.0
-110.04217609598305,5.687487908226113,-0.07762341587184109,0.0
-109.04595758105275,5.544208218060073,-0.07969659296196166,0.0
-108.0622500700727,5.363937283407591,-0.08247486595377775,0.0
-106.9884039580649,5.0728698502575345,-0.08484362991699246,0.0
-105.92322553557997,4.709952734267103,-0.0855931658360839,0.0
-105.11748275687219,4.40697671659526,-0.08361603454231324,0.0
-104.62088068074152,4.192299322495984,-0.07813179148082171,0.0
-104.34434015514569,4.030410897436212,-0.0689102105737078,0.0
-104.19522906189758,3.8950406566718465,-0.05640858362256058,0.0
-104.07749509570489,3.768930083521731,-0.041706958087650896,0.0
-103.89705428116709,3.6279741937158447,-0.026212785524355287,0.0
-103.56746655508502,3.4173437164289022,-0.011276004799554002,0.0
-103.01003594658407,3.0800008955730367,0.002085129600169559,0.0
-102.1498171421104,2.5516360865718037,0.01326768890172055,0.0
-101.17170051318415,1.9356545723875662,0.022036590428880547,0.0
-100.27470152077579,1.3678932366759085,0.028433592547192438,0.0
-99.42568823200018,0.8428359897351492,0.03269032112497759,0.0
-98.56931321880016,0.33126555927743095,0.03515954081087285,0.0
-97.70466654781282,-0.16887359034157987,0.03626604460656556,0.0
-96.82207499309133,-0.634413717380822,0.03647368308332105,0.0
-95.9136646887271,-1.0453810184819043,0.03626091462527144,0.0
-94.97632061956276,-1.3950008201728679,0.03609417566815011,0.0
-94.02481174085956,-1.7084532727773452,0.036390491444553176,0.0
-93.07108904740976,-2.0084082786634307,0.037469115010141864,0.0
-92.11219581125552,-2.291963140644367,0.039501160511811254,0.0
-91.14713857162039,-2.5683895396828555,0.04247026982351368,0.0
-90.17789725599414,-2.8573035537614935,0.04615632119414515,0.0
-89.211068347968,-3.1342922966387547,0.050151038348265266,0.0
-88.2458547222879,-3.3916376229869836,0.0539096147560906,0.0
-87.26720297998624,-3.611232189595241,0.056835144048859476,0.0
-86.28433170651911,-3.737403428811376,0.0583829538341303,0.0
-85.31244911117176,-3.72590967059852,0.05816203567695518,0.0
-84.35084691302609,-3.5850018539103337,0.05600604755332594,0.0
-83.3960617451225,-3.343885411341779,0.05199308762755099,0.0
-82.44638922126062,-3.0412626249229184,0.0464108679659934,0.0
-81.50381618016237,-2.7143016015955888,0.03968227187806238,0.0
-80.56501438233033,-2.3805773136147175,0.032275389293264976,0.0
-79.62798290561486,-2.030815157965826,0.02462012831838522,0.0
-78.68340473608775,-1.702351738740323,0.017046589972471247,0.0
-77.722570261962,-1.4174938134011625,0.009754743214994442,0.0
-76.76015448334566,-1.1342668582256243,0.0028194814511245535,0.0
-75.80648171570627,-0.8260648132839464,-0.0037741398040540197,0.0
-74.85663020760963,-0.5041679763731416,-0.01008064502304217,0.0
-73.9108209922346,-0.16979051890567085,-0.01614696881148381,0.0
-72.9683103002857,0.18284747001415042,-0.021981570990940648,0.0
-72.02615944376656,0.5346932651912437,-0.027545716103526637,0.0
-71.08093786587452,0.8546973016151778,-0.03276586252989008,0.0
-70.1284305812139,1.127971112122927,-0.03755938465910936,0.0
-69.16297569836227,1.335148911537166,-0.04186093617388461,0.0
-68.1808958018174,1.4676924717446713,-0.04563622972351199,0.0
-67.18455508737102,1.5384018782290023,-0.04887464288844989,0.0
-66.17996840649066,1.5605792810029417,-0.051560762307907695,0.0
-65.16945466736989,1.5672914150071942,-0.053635034604738466,0.0
-64.16028887238937,1.5728649751486443,-0.054960735275539484,0.0
-63.15774938798906,1.562867560023664,-0.05531395265987003,0.0
-62.16334222363677,1.4994164962685552,-0.05440392385748093,0.0
-61.17951648020793,1.3632800855202205,-0.05191779168500813,0.0
-60.207377509759105,1.1602032495200778,-0.04757550162766096,0.0
-59.24070577548,0.9071029798721765,-0.041181956768229916,0.0
-58.28093750374331,0.6124921455831481,-0.03267056622689003,0.0
-57.33981704531426,0.2653335222950477,-0.022136517139363047,0.0
-56.426137762356035,-0.1496163223904337,-0.009856312316617225,0.0
-55.525131635958914,-0.5827182600278984,0.0037123844012987464,0.0
-54.630364164025366,-1.0218179217169998,0.01795397318663314,0.0
-53.73449759948574,-1.4550348538411515,0.03213865575066077,0.0
-52.82816549941857,-1.854330062865448,0.04548019084772963,0.0
-51.903399655300824,-2.2028912138298757,0.057200315782355966,0.0
-50.95163682891805,-2.487555688621091,0.06659258760045014,0.0
-49.96593080310774,-2.6896208618776405,0.07307893685898681,0.0
-48.95892074853726,-2.801707889615859,0.07625408444385483,0.0
-47.95398517450355,-2.8331760866368265,0.07591618026876039,0.0
-46.9665873589281,-2.7841610774984216,0.07208468022637703,0.0
-45.99186884591684,-2.632543761911853,0.06500578367478477,0.0
-45.034907198188925,-2.385479604489852,0.055142039103199224,0.0
-44.091756765778534,-2.062834091905878,0.04314090687617454,0.0
-43.15678888290582,-1.6902343390337302,0.02978101129249124,0.0
-42.22546243750191,-1.3024784602654704,0.01590239215510321,0.0
-41.291095461387954,-0.9295834839961787,0.002332863027918268,0.0
-40.35110932191338,-0.5753278846964146,-0.010177059207711316,0.0
-39.40357114063802,-0.23725325465080205,-0.021003173741517788,0.0
-38.447343302159894,0.06980894332172059,-0.029679852480908653,0.0
-37.48314931115647,0.34604370222294023,-0.035918929893989635,0.0
-36.51004329296851,0.5721282291084189,-0.03961836595508955,0.0
-35.529631228476596,0.7412386463290082,-0.04086083504148286,0.0
-34.53962031363972,0.8452039273979304,-0.03989946474061005,0.0
-33.54095970101623,0.8901954318279518,-0.03712743519112149,0.0
-32.5369667391911,0.8960389906746753,-0.0330311239162885,0.0
-31.530815487937414,0.8797049838317881,-0.028131853139407217,0.0
-30.52635700370249,0.8640257658242058,-0.022926092815627807,0.0
-29.52288136331009,0.8512510160043196,-0.017835242490116365,0.0
-28.51929225372254,0.8367790642846018,-0.013173097586556343,0.0
-27.51573117471061,0.8282577513565091,-0.009133856178004024,0.0
-26.511956129286546,0.8202190701495831,-0.005798946502419662,0.0
-25.508275030504382,0.8052907832277931,-0.0031581427621799694,0.0
-24.504910914468642,0.7813070376891853,-0.001138830790816531,0.0
-23.502176845691768,0.7450549920030825,0.00036329992903180557,0.0
-22.50019597449096,0.696071366855771,0.0014580918070808073,0.0
-21.49872057281646,0.6369493561065537,0.002243247909571946,0.0
-20.497444915482795,0.5760177243496041,0.002796438860012299,0.0
-19.4961094251061,0.517803720715639,0.003175751731543964,0.0
-18.494470973269518,0.46590869890457065,0.0034250898347979834,0.0
-17.49228693033033,0.4243369592386076,0.0035803758387454687,0.0
-16.489192737598465,0.4003780259538409,0.003672709725272268,0.0
-15.48567530703478,0.38286658509512383,0.0037261254875230617,0.0
-14.482280794883037,0.3597896187008016,0.003750634755674989,0.0
-13.47926490635441,0.3247761482690616,0.0037347603720113407,0.0
-12.47656321069619,0.2810102694247705,0.0036431258323821928,0.0
-11.47389515321504,0.2391743951384044,0.0034224354981197305,0.0
-10.47112843867011,0.20470683969645886,0.0030149530285434344,0.0
-9.468193395316392,0.17987274934332942,0.002375345225628346,0.0
-8.465052626690984,0.16588982599709462,0.0014859551109184924,0.0
-7.4616285652165395,0.1657641207365668,0.00036639917020499517,0.0
-6.45784675072425,0.18117893093979906,-0.000925319347479008,0.0
-5.454054260902589,0.19873160650404717,-0.002301124889403838,0.0
-4.450610280152293,0.2055974504584877,-0.003658770923672677,0.0
-3.447352268945692,0.20488384062792583,-0.004900956781415645,0.0
-2.4444046394331247,0.19052459706626795,-0.005952657744083346,0.0
-1.4418494500910803,0.15804364807996352,-0.006772617830478814,0.0
-0.43976875939601,0.10296492197546193,-0.007356191661822527,0.0
0.5617553741756254,0.0208123470592127,-0.007728878806284857,0.0
